,Postcode (single space),GEOWD18 code,Geographical Ward 2018 name,STATWD18 code,Statistical Ward 2018 name [Bestfit] ,LSOA11 code,LSOA11 local name,IMD2019 LSOA England Rank,IMD2019 England % Rank,IMD2019 England Deprivation Decile,IMD2019 LSOA Bristol Rank,IMD2019 Bristol Deprivation Decile
4965,BS2 9TN,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
4966,BS2 9TP,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4967,BS2 9TQ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4968,BS2 9TW,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
4969,BS2 9TX,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4970,BS2 9TY,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4971,BS2 9TZ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4972,BS2 9UA,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4973,BS2 9UB,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4974,BS2 9UD,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
4975,BS2 9UE,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
4976,BS2 9UF,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4977,BS2 9UG,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4978,BS2 9UH,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4979,BS2 9UJ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4980,BS2 9UL,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4981,BS2 9UN,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4982,BS2 9UP,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4983,BS2 9UQ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4984,BS2 9UR,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4985,BS2 9US,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4986,BS2 9UT,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
4987,BS2 9UU,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4988,BS2 9UW,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4989,BS2 9UX,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4990,BS2 9UY,E05010908,Lockleaze,E05010908,Lockleaze,E01014665,Eastgate,13351,0.4064973815613202,5,142,6
4991,BS2 9UZ,E05010908,Lockleaze,E05010908,Lockleaze,E01014665,Eastgate,13351,0.4064973815613202,5,142,6
4992,BS2 9XB,E05010908,Lockleaze,E05010908,Lockleaze,E01014665,Eastgate,13351,0.4064973815613202,5,142,6
4993,BS2 9XD,E05010908,Lockleaze,E05010908,Lockleaze,E01014665,Eastgate,13351,0.4064973815613202,5,142,6
4994,BS2 9XE,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4995,BS2 9XF,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4996,BS2 9XG,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4997,BS2 9XH,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4998,BS2 9XJ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
4999,BS2 9XL,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
5000,BS2 9XN,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
5001,BS2 9XP,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
5002,BS2 9XQ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5003,BS2 9XS,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5004,BS2 9XT,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5005,BS2 9XW,E05010885,Ashley,E05010885,Ashley,E01014486,St Agnes,3573,0.1087869930580928,2,45,2
5006,BS2 9XX,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5007,BS2 9XY,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5008,BS2 9XZ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5009,BS2 9YA,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5010,BS2 9YB,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5011,BS2 9YD,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5012,BS2 9YE,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5013,BS2 9YF,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5014,BS2 9YG,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5015,BS2 9YH,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5016,BS2 9YJ,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5017,BS2 9YL,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5018,BS2 9YN,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5019,BS2 9YP,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5020,BS2 9YQ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5021,BS2 9YR,E05010885,Ashley,E05010885,Ashley,E01014491,Ashley Hill,21380,0.6509560345877481,7,199,8
5022,BS2 9YS,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5023,BS2 9YT,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5024,BS2 9YU,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5025,BS2 9YW,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5026,BS2 9YX,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5027,BS2 9YY,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5028,BS2 9YZ,E05010885,Ashley,E05010885,Ashley,E01014485,Mina Road,12992,0.3955669224211424,4,140,6
5029,BS3 1AA,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5030,BS3 1AB,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5031,BS3 1AE,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5032,BS3 1AG,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5033,BS3 1AH,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5034,BS3 1AJ,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5035,BS3 1AL,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5036,BS3 1AP,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5037,BS3 1AQ,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5038,BS3 1AR,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5039,BS3 1AS,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5040,BS3 1AT,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5041,BS3 1AU,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5042,BS3 1AW,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5043,BS3 1AX,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5044,BS3 1AZ,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5045,BS3 1BA,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5046,BS3 1BB,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5047,BS3 1BD,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5048,BS3 1BE,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5049,BS3 1BF,E05010887,Bedminster,E05010887,Bedminster,E01033362,West Street East,10340,0.3148215808062355,4,115,5
5050,BS3 1BG,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5051,BS3 1BH,E05010887,Bedminster,E05010887,Bedminster,E01033362,West Street East,10340,0.3148215808062355,4,115,5
5052,BS3 1BJ,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5053,BS3 1BN,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5054,BS3 1BP,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5055,BS3 1BQ,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5056,BS3 1BS,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5057,BS3 1BT,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5058,BS3 1BU,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5059,BS3 1BW,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5060,BS3 1BY,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5061,BS3 1BZ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5062,BS3 1DB,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5063,BS3 1DD,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5064,BS3 1DF,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5065,BS3 1DG,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5066,BS3 1DH,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5067,BS3 1DJ,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5068,BS3 1DL,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5069,BS3 1DN,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5070,BS3 1DP,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5071,BS3 1DQ,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5072,BS3 1DR,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5073,BS3 1DS,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5074,BS3 1DT,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5075,BS3 1DU,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5076,BS3 1DW,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5077,BS3 1DX,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5078,BS3 1DY,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5079,BS3 1DZ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5080,BS3 1EA,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5081,BS3 1EB,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5082,BS3 1ED,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5083,BS3 1EE,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5084,BS3 1EF,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5085,BS3 1EG,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5086,BS3 1EH,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5087,BS3 1EJ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5088,BS3 1EL,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5089,BS3 1EN,E05010887,Bedminster,E05010887,Bedminster,E01033362,West Street East,10340,0.3148215808062355,4,115,5
5090,BS3 1EQ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5091,BS3 1ES,E05010887,Bedminster,E05010887,Bedminster,E01033364,West Street West,13349,0.4064364876385337,5,141,6
5092,BS3 1ET,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5093,BS3 1EU,E05010887,Bedminster,E05010887,Bedminster,E01033364,West Street West,13349,0.4064364876385337,5,141,6
5094,BS3 1EW,E05010887,Bedminster,E05010887,Bedminster,E01033362,West Street East,10340,0.3148215808062355,4,115,5
5095,BS3 1EX,E05010887,Bedminster,E05010887,Bedminster,E01033364,West Street West,13349,0.4064364876385337,5,141,6
5096,BS3 1EY,E05010887,Bedminster,E05010887,Bedminster,E01014505,Chessel Street,22238,0.6770795274631591,7,203,8
5097,BS3 1EZ,E05010887,Bedminster,E05010887,Bedminster,E01014505,Chessel Street,22238,0.6770795274631591,7,203,8
5098,BS3 1FD,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5099,BS3 1FE,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5100,BS3 1FF,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5101,BS3 1FG,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5102,BS3 1FH,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5103,BS3 1FJ,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5104,BS3 1FR,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5105,BS3 1FU,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5106,BS3 1FX,E05010914,Southville,E05010914,Southville,E01033359,Bedminster East,3472,0.10571184995737426,2,44,2
5107,BS3 1HA,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5108,BS3 1HD,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5109,BS3 1HF,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5110,BS3 1HG,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5111,BS3 1HH,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5112,BS3 1HJ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5113,BS3 1HQ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5114,BS3 1HT,E05010914,Southville,E05010914,Southville,E01033361,Bedminster West,4598,0.13999512848617707,2,55,3
5115,BS3 1HW,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5116,BS3 1HZ,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5117,BS3 1JA,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5118,BS3 1JD,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5119,BS3 1JE,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5120,BS3 1JF,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5121,BS3 1JG,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5122,BS3 1JH,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5123,BS3 1JJ,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5124,BS3 1JL,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5125,BS3 1JN,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5126,BS3 1JP,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5127,BS3 1JQ,E05010887,Bedminster,E05010887,Bedminster,E01014505,Chessel Street,22238,0.6770795274631591,7,203,8
5128,BS3 1JS,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5129,BS3 1JU,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5130,BS3 1JX,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5131,BS3 1JY,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5132,BS3 1JZ,E05010914,Southville,E05010914,Southville,E01014695,Bower Ashton,8839,0.26912069175496284,3,98,4
5133,BS3 1LA,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5134,BS3 1LE,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5135,BS3 1LF,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5136,BS3 1LG,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5137,BS3 1LH,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5138,BS3 1LJ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5139,BS3 1LL,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5140,BS3 1LN,E05010914,Southville,E05010914,Southville,E01014700,Ashton,25217,0.7677810254536597,8,228,9
5141,BS3 1LP,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5142,BS3 1LQ,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5143,BS3 1LR,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5144,BS3 1LS,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5145,BS3 1LT,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5146,BS3 1LU,E05010914,Southville,E05010914,Southville,E01014699,Coronation Road West,10787,0.3284313725490196,4,118,5
5147,BS3 1LW,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5148,BS3 1LX,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5149,BS3 1LY,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5150,BS3 1LZ,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5151,BS3 1NG,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5152,BS3 1NH,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5153,BS3 1NJ,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5154,BS3 1NL,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5155,BS3 1NN,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5156,BS3 1NP,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5157,BS3 1NQ,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5158,BS3 1NR,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5159,BS3 1NS,E05010914,Southville,E05010914,Southville,E01014701,Coronation Road East,19457,0.5924065278285228,6,183,7
5160,BS3 1NT,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5161,BS3 1NU,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5162,BS3 1NW,E05010914,Southville,E05010914,Southville,E01014698,Stackpool Road,22763,0.693064182194617,7,211,8
5163,BS3 1NX,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
5164,BS3 1NY,E05010914,Southville,E05010914,Southville,E01014696,Hamilton Road,26803,0.816069906223359,9,235,9
